atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2020-10-07,2020-10-09,0,0.049,0.046,0.05,0.049,0.049,1000000,49000,0.049,0.98,0.92,1,0.98,0.98,50000,0.98,0
2020-10-06,2020-10-08,0,0.049,0.047,0.05,0.046,0.049,47400000,2204500,0.04650844,0.98,0.94,1,0.92,0.98,2370000,0.93017,0.02083
2020-10-05,2020-10-07,0,0.048,0.045,0.049,0.048,0.048,500000,24000,0.048,0.96,0.9,0.98,0.96,0.96,25000,0.96,0
2020-09-30,2020-10-06,0,0.048,0.044,0.048,0.044,0.048,740000,33100,0.04472973,0.96,0.88,0.96,0.88,0.96,37000,0.89459,-0.04
2020-09-29,2020-10-05,0,0.05,0.047,0.051,0.047,0.052,420000,20160,0.048,1,0.94,1.02,0.94,1.04,21000,0.96,0
2020-09-28,2020-09-30,0,0.05,0.046,0.051,0.044,0.051,27460000,1244640,0.04532556,1,0.92,1.02,0.88,1.02,1373000,0.90651,0.13636
2020-09-25,2020-09-29,0,0.044,0.044,0.045,0.043,0.045,1840000,82060,0.04459783,0.88,0.88,0.9,0.86,0.9,92000,0.89196,0
2020-09-24,2020-09-28,0,0.044,0.043,0.045,0.044,0.045,1120000,50320,0.04492857,0.88,0.86,0.9,0.88,0.9,56000,0.89857,-0.04348
2020-09-23,2020-09-25,0,0.046,0.044,0.047,0.045,0.046,1020000,45920,0.04501961,0.92,0.88,0.94,0.9,0.92,51000,0.90039,0
2020-09-22,2020-09-24,0,0.046,0.044,0.046,0.046,0.046,40000,1840,0.046,0.92,0.88,0.92,0.92,0.92,2000,0.92,0
2020-09-21,2020-09-23,0,0.046,0.043,0.048,0,0,0,0,0,0.92,0.86,0.96,0,0,0,0,0
2020-09-18,2020-09-22,0,0.046,0.046,0.048,0.045,0.045,1020000,45900,0.045,0.92,0.92,0.96,0.9,0.9,51000,0.9,0
2020-09-17,2020-09-21,0,0.046,0.044,0.046,0.044,0.046,40000,1800,0.045,0.92,0.88,0.92,0.88,0.92,2000,0.9,0
2020-09-16,2020-09-18,0,0.046,0.044,0.048,0.045,0.046,1040000,47020,0.04521154,0.92,0.88,0.96,0.9,0.92,52000,0.90423,-0.06122
2020-09-15,2020-09-17,0,0.049,0.044,0.049,0.045,0.049,1180000,53180,0.0450678,0.98,0.88,0.98,0.9,0.98,59000,0.90136,0.08889
2020-09-14,2020-09-16,0,0.045,0.045,0.048,0.044,0.045,1880000,84400,0.04489362,0.9,0.9,0.96,0.88,0.9,94000,0.89787,0.02273
2020-09-11,2020-09-15,0,0.044,0.043,0.048,0,0,0,0,0,0.88,0.86,0.96,0,0,0,0,0
2020-09-10,2020-09-14,0,0.044,0.043,0.045,0.043,0.044,1340000,58680,0.04379104,0.88,0.86,0.9,0.86,0.88,67000,0.87582,0
2020-09-09,2020-09-11,0,0.044,0.044,0.046,0.043,0.044,40000,1740,0.0435,0.88,0.88,0.92,0.86,0.88,2000,0.87,0
2020-09-08,2020-09-10,0,0.044,0.043,0.046,0.044,0.044,1740000,76560,0.044,0.88,0.86,0.92,0.88,0.88,87000,0.88,0.02326
2020-09-07,2020-09-09,0,0.043,0.043,0.045,0.043,0.045,640000,27580,0.04309375,0.86,0.86,0.9,0.86,0.9,32000,0.86188,-0.02273
2020-09-04,2020-09-08,0,0.044,0.044,0.048,0,0,0,0,0,0.88,0.88,0.96,0,0,0,0,0
2020-09-03,2020-09-07,0,0.044,0.044,0.049,0.044,0.045,1340000,59780,0.04461194,0.88,0.88,0.98,0.88,0.9,67000,0.89224,-0.02222
2020-09-02,2020-09-04,0,0.045,0.042,0.045,0.045,0.045,120000,5400,0.045,0.9,0.84,0.9,0.9,0.9,6000,0.9,0
2020-09-01,2020-09-03,0,0.045,0.041,0.045,0.043,0.045,880000,38800,0.04409091,0.9,0.82,0.9,0.86,0.9,44000,0.88182,0.04651
2020-08-31,2020-09-02,0,0.043,0.041,0.044,0.043,0.043,120000,5160,0.043,0.86,0.82,0.88,0.86,0.86,6000,0.86,0
2020-08-28,2020-09-01,0,0.043,0.043,0.044,0.042,0.044,1720000,74040,0.04304651,0.86,0.86,0.88,0.84,0.88,86000,0.86093,-0.02273
2020-08-27,2020-08-31,0,0.044,0.042,0.044,0.041,0.048,5980000,253060,0.04231773,0.88,0.84,0.88,0.82,0.96,299000,0.84635,-0.10204
2020-08-26,2020-08-28,0,0.049,0.049,0.052,0.046,0.057,960000,48580,0.05060417,0.98,0.98,1.04,0.92,1.14,48000,1.01208,-0.15517
2020-08-25,2020-08-27,0,0.058,0.048,0.058,0.048,0.058,260000,12960,0.04984615,1.16,0.96,1.16,0.96,1.16,13000,0.99692,0.13725
2020-08-24,2020-08-26,0,0.051,0.046,0.051,0.046,0.054,220000,11280,0.05127273,1.02,0.92,1.02,0.92,1.08,11000,1.02545,-0.05556
2020-08-21,2020-08-25,0,0.054,0.045,0.054,0.053,0.056,960000,52280,0.05445833,1.08,0.9,1.08,1.06,1.12,48000,1.08917,0.01887
2020-08-20,2020-08-24,0,0.053,0.046,0.053,0.039,0.06,34540000,1727640,0.05001853,1.06,0.92,1.06,0.78,1.2,1727000,1.00037,0.2619
2020-08-19,2020-08-21,0,0.042,0.04,0.044,0,0,0,0,0,0.84,0.8,0.88,0,0,0,0,0
2020-08-18,2020-08-20,0,0.042,0.041,0.042,0.04,0.045,25140000,1032560,0.04107239,0.84,0.82,0.84,0.8,0.9,1257000,0.82145,-0.06667
2020-08-17,2020-08-19,0,0.045,0.042,0.048,0.045,0.045,600000,27000,0.045,0.9,0.84,0.96,0.9,0.9,30000,0.9,0
2020-08-14,2020-08-18,0,0.045,0.045,0.049,0.045,0.045,20020000,900900,0.045,0.9,0.9,0.98,0.9,0.9,1001000,0.9,0
2020-08-13,2020-08-17,0,0.045,0.045,0.049,0.042,0.043,16180000,682560,0.04218541,0.9,0.9,0.98,0.84,0.86,809000,0.84371,0.07143
2020-08-12,2020-08-14,0,0.042,0.041,0.048,0.042,0.042,60000,2520,0.042,0.84,0.82,0.96,0.84,0.84,3000,0.84,0
2020-08-11,2020-08-13,0,0.042,0.042,0.046,0.04,0.042,840000,34460,0.04102381,0.84,0.84,0.92,0.8,0.84,42000,0.82048,-0.08696
2020-08-10,2020-08-12,0,0.046,0.038,0.046,0.041,0.046,620000,25680,0.04141935,0.92,0.76,0.92,0.82,0.92,31000,0.82839,0
2020-08-07,2020-08-11,0,0.046,0.046,0.048,0.045,0.051,25420000,1246560,0.04903855,0.92,0.92,0.96,0.9,1.02,1271000,0.98077,0.06977
2020-08-06,2020-08-10,0,0.043,0.042,0.048,0.037,0.043,30580000,1133060,0.03705232,0.86,0.84,0.96,0.74,0.86,1529000,0.74105,0.13158
2020-08-05,2020-08-07,0,0.038,0.038,0.041,0.038,0.038,220000,8360,0.038,0.76,0.76,0.82,0.76,0.76,11000,0.76,0
2020-08-04,2020-08-06,0,0.038,0.038,0.041,0,0,0,0,0,0.76,0.76,0.82,0,0,0,0,0
2020-08-03,2020-08-05,0,0.038,0.037,0.04,0,0,0,0,0,0.76,0.74,0.8,0,0,0,0,0
2020-07-31,2020-08-04,0,0.038,0.037,0.041,0,0,0,0,0,0.76,0.74,0.82,0,0,0,0,0
2020-07-30,2020-08-03,0,0.038,0.038,0.041,0.038,0.038,40000,1560,0.039,0.76,0.76,0.82,0.76,0.76,2000,0.78,-0.05
2020-07-29,2020-07-31,0,0.04,0.038,0.042,0,0,0,0,0,0.8,0.76,0.84,0,0,0,0,0
2020-07-28,2020-07-30,0,0.04,0.04,0.042,0.04,0.04,20000,800,0.04,0.8,0.8,0.84,0.8,0.8,1000,0.8,-0.04762
2020-07-27,2020-07-29,0,0.042,0.038,0.042,0,0,0,0,0,0.84,0.76,0.84,0,0,0,0,0
2020-07-24,2020-07-28,0,0.042,0.039,0.042,0,0,0,0,0,0.84,0.78,0.84,0,0,0,0,0
2020-07-23,2020-07-27,0,0.042,0.039,0.042,0.037,0.042,1520000,57660,0.03793421,0.84,0.78,0.84,0.74,0.84,76000,0.75868,0.02439
2020-07-22,2020-07-24,0,0.041,0.037,0.042,0.037,0.041,120000,4520,0.03766667,0.82,0.74,0.84,0.74,0.82,6000,0.75333,0.07895
2020-07-21,2020-07-23,0,0.038,0.037,0.042,0.038,0.04,4540000,180020,0.03965198,0.76,0.74,0.84,0.76,0.8,227000,0.79304,-0.05
2020-07-20,2020-07-22,0,0.04,0.037,0.04,0.04,0.042,1060000,42720,0.04030189,0.8,0.74,0.8,0.8,0.84,53000,0.80604,0
2020-07-17,2020-07-21,0,0.04,0.038,0.042,0.038,0.04,80000,3120,0.039,0.8,0.76,0.84,0.76,0.8,4000,0.78,-0.04762
2020-07-16,2020-07-20,0,0.042,0.04,0.042,0.032,0.045,15760000,575180,0.03649619,0.84,0.8,0.84,0.64,0.9,788000,0.72992,-0.06667
2020-07-15,2020-07-17,0,0.045,0.041,0.045,0.041,0.045,80000,3360,0.042,0.9,0.82,0.9,0.82,0.9,4000,0.84,0
2020-07-14,2020-07-16,0,0.045,0.045,0.049,0.043,0.045,1560000,69620,0.04462821,0.9,0.9,0.98,0.86,0.9,78000,0.89256,0.04651
2020-07-13,2020-07-15,0,0.043,0.043,0.049,0.043,0.045,620000,27860,0.04493548,0.86,0.86,0.98,0.86,0.9,31000,0.89871,-0.14
2020-07-10,2020-07-14,0,0.05,0.046,0.051,0.045,0.052,1100000,52300,0.04754545,1,0.92,1.02,0.9,1.04,55000,0.95091,-0.03846
2020-07-09,2020-07-13,0,0.052,0.051,0.054,0.043,0.055,17760000,897240,0.05052027,1.04,1.02,1.08,0.86,1.1,888000,1.01041,-0.01887
2020-07-08,2020-07-10,0,0.053,0.047,0.053,0.053,0.053,140000,7420,0.053,1.06,0.94,1.06,1.06,1.06,7000,1.06,0
2020-07-07,2020-07-09,0,0.053,0.047,0.053,0.053,0.053,40000,2020,0.0505,1.06,0.94,1.06,1.06,1.06,2000,1.01,0.06
2020-07-06,2020-07-08,0,0.05,0.043,0.05,0.043,0.052,13620000,588160,0.04318355,1,0.86,1,0.86,1.04,681000,0.86367,0.11111
2020-07-03,2020-07-07,0,0.045,0.045,0.048,0.04,0.045,1040000,44200,0.0425,0.9,0.9,0.96,0.8,0.9,52000,0.85,-0.1
2020-07-02,2020-07-06,0,0.05,0.049,0.05,0.05,0.052,160000,8040,0.05025,1,0.98,1,1,1.04,8000,1.005,-0.03846
2020-06-30,2020-07-03,0,0.052,0.052,0.054,0.04,0.06,40180000,2042620,0.05083673,1.04,1.04,1.08,0.8,1.2,2009000,1.01673,0.3
2020-06-29,2020-07-02,0,0.04,0.039,0.04,0.036,0.042,23300000,885340,0.03799742,0.8,0.78,0.8,0.72,0.84,1165000,0.75995,-0.14894
2020-06-26,2020-06-30,0,0.047,0.042,0.053,0.041,0.047,1020000,42500,0.04166667,0.94,0.84,1.06,0.82,0.94,51000,0.83333,0.09302
2020-06-24,2020-06-29,0,0.043,0.043,0.052,0.041,0.043,19160000,823600,0.04298539,0.86,0.86,1.04,0.82,0.86,958000,0.85971,0.02381
2020-06-23,2020-06-26,0,0.042,0.041,0.052,0,0,0,0,0,0.84,0.82,1.04,0,0,0,0,0
2020-06-22,2020-06-24,0,0.042,0.041,0.051,0.042,0.042,380000,15960,0.042,0.84,0.82,1.02,0.84,0.84,19000,0.84,-0.02326
2020-06-19,2020-06-23,0,0.043,0.041,0.044,0.041,0.042,1180000,48560,0.04115254,0.86,0.82,0.88,0.82,0.84,59000,0.82305,-0.04444
2020-06-18,2020-06-22,0,0.045,0.042,0.045,0,0,0,0,0,0.9,0.84,0.9,0,0,0,0,-0.1
2020-06-17,2020-06-19,0,0.05,0.042,0.05,0.05,0.05,100000,5000,0.05,1,0.84,1,1,1,5000,1,-0.01961
2020-06-16,2020-06-18,0,0.051,0.05,0.051,0.051,0.051,100000,5100,0.051,1.02,1,1.02,1.02,1.02,5000,1.02,0
2020-06-15,2020-06-17,0,0.051,0.042,0.051,0.04,0.051,120000,5100,0.0425,1.02,0.84,1.02,0.8,1.02,6000,0.85,0.08511
2020-06-12,2020-06-16,0,0.047,0.039,0.047,0.047,0.047,40000,1880,0.047,0.94,0.78,0.94,0.94,0.94,2000,0.94,-0.04082
2020-06-11,2020-06-15,0,0.049,0.042,0.049,0.039,0.05,260000,11300,0.04346154,0.98,0.84,0.98,0.78,1,13000,0.86923,0.225
2020-06-10,2020-06-12,0,0.04,0.039,0.044,0.038,0.04,340000,13300,0.03911765,0.8,0.78,0.88,0.76,0.8,17000,0.78235,0.02564
2020-06-09,2020-06-11,0,0.039,0.039,0.042,0.039,0.042,640000,25260,0.03946875,0.78,0.78,0.84,0.78,0.84,32000,0.78938,-0.09302
2020-06-08,2020-06-10,0,0.043,0.043,0.045,0.043,0.043,160000,6880,0.043,0.86,0.86,0.9,0.86,0.86,8000,0.86,-0.02273
2020-06-05,2020-06-09,0,0.044,0.044,0.048,0.043,0.048,100000,4500,0.045,0.88,0.88,0.96,0.86,0.96,5000,0.9,-0.15385
2020-06-04,2020-06-08,0,0.052,0.045,0.052,0,0,0,0,0,1.04,0.9,1.04,0,0,0,0,-0.01887
2020-06-03,2020-06-05,0,0.053,0.048,0.053,0.047,0.054,820000,38980,0.04753659,1.06,0.96,1.06,0.94,1.08,41000,0.95073,0
2020-06-02,2020-06-04,0,0.053,0.047,0.055,0.041,0.055,8420000,395560,0.04697862,1.06,0.94,1.1,0.82,1.1,421000,0.93957,0.29268
2020-06-01,2020-06-03,0,0.041,0.04,0.043,0.041,0.049,2580000,109040,0.04226357,0.82,0.8,0.86,0.82,0.98,129000,0.84527,-0.25455
2020-05-29,2020-06-02,0,0.055,0.051,0.053,0.051,0.055,760000,39100,0.05144737,1.1,1.02,1.06,1.02,1.1,38000,1.02895,-0.05172
2020-05-28,2020-06-01,0,0.058,0.055,0.058,0.054,0.077,41940000,2728020,0.06504578,1.16,1.1,1.16,1.08,1.54,2097000,1.30092,-0.14706
2020-05-27,2020-05-29,0,0.068,0.06,0.068,0.06,0.068,1940000,120580,0.06215464,1.36,1.2,1.36,1.2,1.36,97000,1.24309,0
2020-05-26,2020-05-28,0,0.068,0.06,0.065,0.06,0.085,15760000,1119980,0.07106472,1.36,1.2,1.3,1.2,1.7,788000,1.42129,-0.22727
2020-05-25,2020-05-27,0,0.088,0.086,0.088,0.04,0.1,40700000,2446560,0.06011204,1.76,1.72,1.76,0.8,2,2035000,1.20224,0.41935
2020-05-22,2020-05-26,0,0.062,0.033,0.061,0.034,0.065,40120000,1473420,0.03672532,1.24,0.66,1.22,0.68,1.3,2006000,0.73451,0.67568
2020-05-21,2020-05-25,0,0.037,0.033,0.037,0,0,0,0,0,0.74,0.66,0.74,0,0,0,0,0
2020-05-20,2020-05-22,0,0.037,0.032,0.037,0,0,0,0,0,0.74,0.64,0.74,0,0,0,0,-0.02632
2020-05-19,2020-05-21,0,0.038,0.038,0.04,0.034,0.038,4120000,149660,0.03632524,0.76,0.76,0.8,0.68,0.76,206000,0.7265,0.15152
2020-05-18,2020-05-20,0,0.033,0.031,0.034,0.03,0.033,100000,3100,0.031,0.66,0.62,0.68,0.6,0.66,5000,0.62,0
2020-05-15,2020-05-19,0,0.033,0.03,0.034,0.03,0.033,60000,1920,0.032,0.66,0.6,0.68,0.6,0.66,3000,0.64,0.06452
2020-05-14,2020-05-18,0,0.031,0.031,0.034,0.031,0.031,3520000,109120,0.031,0.62,0.62,0.68,0.62,0.62,176000,0.62,-0.08824
2020-05-13,2020-05-15,0,0.034,0.031,0.034,0,0,20000,620,0.031,0.68,0.62,0.68,0,0,1000,0.62,0
2020-05-12,2020-05-14,0,0.034,0.031,0.035,0.034,0.034,20000,680,0.034,0.68,0.62,0.7,0.68,0.68,1000,0.68,0
2020-05-11,2020-05-13,0,0.034,0.031,0.04,0,0,0,0,0,0.68,0.62,0.8,0,0,0,0,0
2020-05-08,2020-05-12,0,0.034,0.031,0.036,0,0,0,0,0,0.68,0.62,0.72,0,0,0,0,0
2020-05-07,2020-05-11,0,0.034,0.031,0.034,0.033,0.034,440000,14900,0.03386364,0.68,0.62,0.68,0.66,0.68,22000,0.67727,0.0625
2020-05-06,2020-05-08,0,0.032,0.031,0.033,0,0,0,0,0,0.64,0.62,0.66,0,0,0,0,0
2020-05-05,2020-05-07,0,0.032,0.03,0.032,0.029,0.032,920000,29380,0.03193478,0.64,0.6,0.64,0.58,0.64,46000,0.6387,0.03226
2020-05-04,2020-05-06,0,0.031,0.027,0.032,0.031,0.031,940000,29140,0.031,0.62,0.54,0.64,0.62,0.62,47000,0.62,0
2020-04-29,2020-05-05,0,0.031,0.031,0.032,0,0,0,0,0,0.62,0.62,0.64,0,0,0,0,0
2020-04-28,2020-05-04,0,0.031,0.031,0.033,0.031,0.031,40000,1240,0.031,0.62,0.62,0.66,0.62,0.62,2000,0.62,0
2020-04-27,2020-04-29,0,0.031,0.028,0.031,0.031,0.031,20000,620,0.031,0.62,0.56,0.62,0.62,0.62,1000,0.62,0
2020-04-24,2020-04-28,0,0.031,0.031,0.032,0.031,0.031,200000,6200,0.031,0.62,0.62,0.64,0.62,0.62,10000,0.62,0
2020-04-23,2020-04-27,0,0.031,0.031,0.032,0.03,0.031,2600000,79040,0.0304,0.62,0.62,0.64,0.6,0.62,130000,0.608,0
2020-04-22,2020-04-24,0,0.031,0.031,0.033,0.031,0.031,420000,13020,0.031,0.62,0.62,0.66,0.62,0.62,21000,0.62,0
2020-04-21,2020-04-23,0,0.031,0.031,0.033,0.031,0.031,640000,19840,0.031,0.62,0.62,0.66,0.62,0.62,32000,0.62,-0.08824
2020-04-20,2020-04-22,0,0.034,0.031,0.037,0,0,0,0,0,0.68,0.62,0.74,0,0,0,0,0
2020-04-17,2020-04-21,0,0.034,0.031,0.036,0.03,0.034,1160000,39000,0.03362069,0.68,0.62,0.72,0.6,0.68,58000,0.67241,0.09677
2020-04-16,2020-04-20,0,0.031,0.031,0.033,0.031,0.031,20000,620,0.031,0.62,0.62,0.66,0.62,0.62,1000,0.62,0
2020-04-15,2020-04-17,0,0.031,0.03,0.033,0.031,0.031,20000,620,0.031,0.62,0.6,0.66,0.62,0.62,1000,0.62,0
2020-04-14,2020-04-16,0,0.031,0.031,0.032,0.03,0.03,80000,2400,0.03,0.62,0.62,0.64,0.6,0.6,4000,0.6,0.03333
2020-04-09,2020-04-15,0,0.03,0.03,0.032,0.03,0.031,860000,26460,0.03076744,0.6,0.6,0.64,0.6,0.62,43000,0.61535,-0.11765
2020-04-08,2020-04-14,0,0.034,0.034,0.037,0.033,0.033,60000,1980,0.033,0.68,0.68,0.74,0.66,0.66,3000,0.66,0.0303
2020-04-07,2020-04-09,0,0.033,0.031,0.033,0,0,0,0,0,0.66,0.62,0.66,0,0,0,0,0
2020-04-06,2020-04-08,0,0.033,0.031,0.033,0.031,0.033,80000,2520,0.0315,0.66,0.62,0.66,0.62,0.66,4000,0.63,-0.02941
2020-04-03,2020-04-07,0,0.034,0.031,0.034,0.031,0.034,40000,1300,0.0325,0.68,0.62,0.68,0.62,0.68,2000,0.65,0.0625
2020-04-02,2020-04-06,0,0.032,0.032,0.034,0.031,0.034,740000,24540,0.03316216,0.64,0.64,0.68,0.62,0.68,37000,0.66324,-0.05882
2020-04-01,2020-04-03,0,0.034,0.033,0.035,0.032,0.034,2300000,77560,0.03372174,0.68,0.66,0.7,0.64,0.68,115000,0.67443,0
2020-03-31,2020-04-02,0,0.034,0.032,0.038,0.034,0.034,20000,680,0.034,0.68,0.64,0.76,0.68,0.68,1000,0.68,0.09677
2020-03-30,2020-04-01,0,0.031,0.031,0.034,0.03,0.032,2900000,88660,0.03057241,0.62,0.62,0.68,0.6,0.64,145000,0.61145,-0.08824
2020-03-27,2020-03-31,0,0.034,0.032,0.034,0,0,0,0,0,0.68,0.64,0.68,0,0,0,0,0
2020-03-26,2020-03-30,0,0.034,0.034,0.035,0.032,0.034,220000,7240,0.03290909,0.68,0.68,0.7,0.64,0.68,11000,0.65818,-0.02857
2020-03-25,2020-03-27,0,0.035,0.032,0.035,0.031,0.035,80000,2700,0.03375,0.7,0.64,0.7,0.62,0.7,4000,0.675,0
2020-03-24,2020-03-26,0,0.035,0.031,0.035,0,0,0,0,0,0.7,0.62,0.7,0,0,0,0,0
2020-03-23,2020-03-25,0,0.035,0.031,0.035,0,0,0,0,0,0.7,0.62,0.7,0,0,0,0,0
2020-03-20,2020-03-24,0,0.035,0.031,0.035,0.031,0.035,100000,3260,0.0326,0.7,0.62,0.7,0.62,0.7,5000,0.652,0.02941
2020-03-19,2020-03-23,0,0.034,0.031,0.035,0.03,0.034,740000,22900,0.03094595,0.68,0.62,0.7,0.6,0.68,37000,0.61892,-0.02857
2020-03-18,2020-03-20,0,0.035,0.031,0.036,0.032,0.035,320000,10300,0.0321875,0.7,0.62,0.72,0.64,0.7,16000,0.64375,-0.07895
2020-03-17,2020-03-19,0,0.038,0.035,0.038,0,0,0,0,0,0.76,0.7,0.76,0,0,0,0,0
2020-03-16,2020-03-18,0,0.038,0.032,0.039,0.035,0.038,2040000,77040,0.03776471,0.76,0.64,0.78,0.7,0.76,102000,0.75529,0.02703
2020-03-13,2020-03-17,0,0.037,0.034,0.037,0,0,200000,7200,0.036,0.74,0.68,0.74,0,0,10000,0.72,0
2020-03-12,2020-03-16,0,0.037,0.034,0.038,0.033,0.037,2680000,92660,0.03457463,0.74,0.68,0.76,0.66,0.74,134000,0.69149,-0.02632
2020-03-11,2020-03-13,0,0.038,0.036,0.038,0,0,0,0,0,0.76,0.72,0.76,0,0,0,0,0
2020-03-10,2020-03-12,0,0.038,0.036,0.038,0,0,0,0,0,0.76,0.72,0.76,0,0,0,0,0
2020-03-09,2020-03-11,0,0.038,0.036,0.038,0.036,0.038,80000,2960,0.037,0.76,0.72,0.76,0.72,0.76,4000,0.74,0
2020-03-06,2020-03-10,0,0.038,0.037,0.039,0.036,0.043,1320000,50220,0.03804545,0.76,0.74,0.78,0.72,0.86,66000,0.76091,-0.05
2020-03-05,2020-03-09,0,0.04,0.038,0.043,0,0,0,0,0,0.8,0.76,0.86,0,0,0,0,0
2020-03-04,2020-03-06,0,0.04,0.037,0.041,0,0,0,0,0,0.8,0.74,0.82,0,0,0,0,0
2020-03-03,2020-03-05,0,0.04,0.038,0.04,0,0,0,0,0,0.8,0.76,0.8,0,0,0,0,0
2020-03-02,2020-03-04,0,0.04,0.038,0.045,0.037,0.044,820000,35140,0.04285366,0.8,0.76,0.9,0.74,0.88,41000,0.85707,0.08108
2020-02-28,2020-03-03,0,0.037,0.037,0.04,0.036,0.037,40000,1460,0.0365,0.74,0.74,0.8,0.72,0.74,2000,0.73,0
2020-02-27,2020-03-02,0,0.037,0.037,0.041,0.037,0.038,280000,10400,0.03714286,0.74,0.74,0.82,0.74,0.76,14000,0.74286,-0.13953
2020-02-26,2020-02-28,0,0.043,0.038,0.043,0.037,0.043,340000,13380,0.03935294,0.86,0.76,0.86,0.74,0.86,17000,0.78706,0.13158
2020-02-25,2020-02-27,0,0.038,0.038,0.045,0.038,0.038,40000,1520,0.038,0.76,0.76,0.9,0.76,0.76,2000,0.76,-0.05
2020-02-24,2020-02-26,0,0.04,0.037,0.04,0.04,0.04,20000,800,0.04,0.8,0.74,0.8,0.8,0.8,1000,0.8,0
2020-02-21,2020-02-25,0,0.04,0.04,0.043,0.04,0.04,20000,800,0.04,0.8,0.8,0.86,0.8,0.8,1000,0.8,0
2020-02-20,2020-02-24,0,0.04,0.038,0.042,0.04,0.041,3000000,122740,0.04091333,0.8,0.76,0.84,0.8,0.82,150000,0.81827,0.02564
2020-02-19,2020-02-21,0,0.039,0.038,0.041,0.038,0.039,2760000,104900,0.03800725,0.78,0.76,0.82,0.76,0.78,138000,0.76014,-0.04878
2020-02-18,2020-02-20,0,0.041,0.037,0.041,0,0,0,0,0,0.82,0.74,0.82,0,0,0,0,0
2020-02-17,2020-02-19,0,0.041,0.037,0.042,0,0,0,0,0,0.82,0.74,0.84,0,0,0,0,0
2020-02-14,2020-02-18,0,0.041,0.04,0.042,0.039,0.041,380000,15540,0.04089474,0.82,0.8,0.84,0.78,0.82,19000,0.81789,0.05128
2020-02-13,2020-02-17,0,0.039,0.036,0.04,0.039,0.039,40000,1560,0.039,0.78,0.72,0.8,0.78,0.78,2000,0.78,0
2020-02-12,2020-02-14,0,0.039,0.039,0.041,0,0,40000,1560,0.039,0.78,0.78,0.82,0,0,2000,0.78,0
2020-02-11,2020-02-13,0,0.039,0.039,0.04,0.038,0.039,1800000,69920,0.03884444,0.78,0.78,0.8,0.76,0.78,90000,0.77689,0.05405
2020-02-10,2020-02-12,0,0.037,0.037,0.038,0,0,120000,4320,0.036,0.74,0.74,0.76,0,0,6000,0.72,0.02778
2020-02-07,2020-02-11,0,0.036,0.036,0.038,0.036,0.036,40000,1440,0.036,0.72,0.72,0.76,0.72,0.72,2000,0.72,0
2020-02-06,2020-02-10,0,0.036,0.036,0.038,0.035,0.036,540000,19420,0.03596296,0.72,0.72,0.76,0.7,0.72,27000,0.71926,0
2020-02-05,2020-02-07,0,0.036,0.035,0.038,0,0,0,0,0,0.72,0.7,0.76,0,0,0,0,0
2020-02-04,2020-02-06,0,0.036,0.035,0.038,0.036,0.036,20000,720,0.036,0.72,0.7,0.76,0.72,0.72,1000,0.72,0
2020-02-03,2020-02-05,0,0.036,0.035,0.036,0,0,0,0,0,0.72,0.7,0.72,0,0,0,0,0
2020-01-31,2020-02-04,0,0.036,0.035,0.036,0.035,0.036,1020000,35720,0.03501961,0.72,0.7,0.72,0.7,0.72,51000,0.70039,0
2020-01-30,2020-02-03,0,0.036,0.033,0.036,0.036,0.036,820000,29520,0.036,0.72,0.66,0.72,0.72,0.72,41000,0.72,-0.02703
2020-01-29,2020-01-31,0,0.037,0.036,0.038,0.037,0.037,300000,11100,0.037,0.74,0.72,0.76,0.74,0.74,15000,0.74,-0.02632
2020-01-24,2020-01-30,0,0.038,0.038,0.041,0.038,0.038,80000,3040,0.038,0.76,0.76,0.82,0.76,0.76,4000,0.76,0
2020-01-23,2020-01-30,0,0.038,0.037,0.038,0.038,0.039,1620000,62960,0.0388642,0.76,0.74,0.76,0.76,0.78,81000,0.77728,0.02703
2020-01-22,2020-01-29,0,0.037,0.036,0.038,0.035,0.037,440000,15880,0.03609091,0.74,0.72,0.76,0.7,0.74,22000,0.72182,0
2020-01-21,2020-01-23,0,0.037,0.036,0.038,0.035,0.037,1160000,41080,0.03541379,0.74,0.72,0.76,0.7,0.74,58000,0.70828,0.05714
2020-01-20,2020-01-22,0,0.035,0.035,0.036,0.035,0.036,560000,19640,0.03507143,0.7,0.7,0.72,0.7,0.72,28000,0.70143,-0.05405
2020-01-17,2020-01-21,0,0.037,0.034,0.038,0.034,0.037,2900000,102020,0.03517931,0.74,0.68,0.76,0.68,0.74,145000,0.70359,0.02778
2020-01-16,2020-01-20,0,0.036,0.036,0.038,0.036,0.036,40000,1440,0.036,0.72,0.72,0.76,0.72,0.72,2000,0.72,-0.05263
2020-01-15,2020-01-17,0,0.038,0.036,0.039,0,0,0,0,0,0.76,0.72,0.78,0,0,0,0,0
2020-01-14,2020-01-16,0,0.038,0.036,0.039,0.038,0.038,340000,12920,0.038,0.76,0.72,0.78,0.76,0.76,17000,0.76,0
2020-01-13,2020-01-15,0,0.038,0.038,0.039,0.036,0.038,1760000,66840,0.03797727,0.76,0.76,0.78,0.72,0.76,88000,0.75955,0.05556
2020-01-10,2020-01-14,0,0.036,0.036,0.039,0,0,0,0,0,0.72,0.72,0.78,0,0,0,0,0
